Phi[deg],Theta[deg],dB(DirTotal)
48,106,-5.74229
50,106,-5.85385
52,106,-5.97036
54,106,-6.09098
56,106,-6.21473
58,106,-6.34048
60,106,-6.46696
62,106,-6.5928
64,106,-6.71649
66,106,-6.83648
68,106,-6.95113
70,106,-7.05879
72,106,-7.15784
74,106,-7.24668
76,106,-7.32383
78,106,-7.38795
80,106,-7.43788
82,106,-7.47268
84,106,-7.49171
86,106,-7.49459
88,106,-7.48129
90,106,-7.45211
92,106,-7.40767
94,106,-7.3489
96,106,-7.27704
98,106,-7.19355
100,106,-7.10011
102,106,-6.99854
104,106,-6.89074
106,106,-6.77866
108,106,-6.66423
110,106,-6.5493
112,106,-6.43565
114,106,-6.32489
116,106,-6.2185
118,106,-6.11776
120,106,-6.02378
122,106,-5.93746
124,106,-5.85952
126,106,-5.79046
128,106,-5.73062
130,106,-5.68013
132,106,-5.63898
134,106,-5.60698
136,106,-5.58379
138,106,-5.56895
140,106,-5.56186
142,106,-5.56182
144,106,-5.56803
146,106,-5.57959
148,106,-5.59554
150,106,-5.61487
152,106,-5.6365
154,106,-5.65932
156,106,-5.68222
158,106,-5.70406
160,106,-5.72374
162,106,-5.74018
164,106,-5.75238
166,106,-5.75941
168,106,-5.76043
170,106,-5.75477
172,106,-5.74189
174,106,-5.72143
176,106,-5.69321
178,106,-5.65726
180,106,-5.61382
-180,108,-5.89626
-178,108,-5.8433
-176,108,-5.78428
-174,108,-5.71999
-172,108,-5.6514
-170,108,-5.5796
-168,108,-5.50578
-166,108,-5.43123
-164,108,-5.35727
-162,108,-5.28525
-160,108,-5.21657
-158,108,-5.15256
-156,108,-5.09457
-154,108,-5.04389
-152,108,-5.00174
-150,108,-4.9693
-148,108,-4.94767
-146,108,-4.93784
-144,108,-4.94075
-142,108,-4.95723
-140,108,-4.988
-138,108,-5.03369
-136,108,-5.09484
-134,108,-5.17184
-132,108,-5.26498
-130,108,-5.37445
-128,108,-5.50025
-126,108,-5.6423
-124,108,-5.8003
-122,108,-5.9738
-120,108,-6.16215
-118,108,-6.36445
-116,108,-6.57955
-114,108,-6.80596
-112,108,-7.04185
-110,108,-7.28496
-108,108,-7.53255
-106,108,-7.78135
-104,108,-8.02755
-102,108,-8.26676
-100,108,-8.49404
-98,108,-8.70406
-96,108,-8.89124
-94,108,-9.05005
-92,108,-9.17535
-90,108,-9.26282
-88,108,-9.30933
-86,108,-9.31329
-84,108,-9.27475
-82,108,-9.19547
-80,108,-9.07869
-78,108,-8.92878
-76,108,-8.75087
-74,108,-8.55046
-72,108,-8.33299
-70,108,-8.10366
-68,108,-7.86717
-66,108,-7.62768
-64,108,-7.38873
-62,108,-7.15329
-60,108,-6.92377
-58,108,-6.70211
-56,108,-6.48983
-54,108,-6.28807
-52,108,-6.09767
-50,108,-5.91922
-48,108,-5.75312
-46,108,-5.59957
-44,108,-5.45863
-42,108,-5.33025
-40,108,-5.21429
-38,108,-5.11051
-36,108,-5.01861
-34,108,-4.93821
-32,108,-4.86891
-30,108,-4.81022
-28,108,-4.76164
-26,108,-4.72261
-24,108,-4.69252
-22,108,-4.67075
-20,108,-4.65664
-18,108,-4.6495
-16,108,-4.64863
-14,108,-4.65331
-12,108,-4.66282
-10,108,-4.67646
-8,108,-4.69355
-6,108,-4.71343
-4,108,-4.73551
-2,108,-4.75926
0,108,-4.78422
2,108,-4.81003
4,108,-4.83642
6,108,-4.86325
8,108,-4.89047
10,108,-4.91816
12,108,-4.9465
14,108,-4.9758
16,108,-5.00644
18,108,-5.0389
20,108,-5.07371
22,108,-5.11146
24,108,-5.15277
26,108,-5.19828
28,108,-5.24858
30,108,-5.30428
32,108,-5.36591
34,108,-5.43393
36,108,-5.50874
38,108,-5.59063
40,108,-5.67977
42,108,-5.77623
44,108,-5.87991
46,108,-5.99062
48,108,-6.10797
50,108,-6.23144
52,108,-6.36036
54,108,-6.49387
56,108,-6.63097
58,108,-6.77049
60,108,-6.91109
62,108,-7.05131
64,108,-7.18954
66,108,-7.32406
68,108,-7.45306
70,108,-7.57468
72,108,-7.68703
74,108,-7.78828
76,108,-7.87665
78,108,-7.95053
80,108,-8.00851
82,108,-8.04944
84,108,-8.07249
86,108,-8.07721
88,108,-8.06353
90,108,-8.03179
92,108,-7.98277
94,108,-7.91758
96,108,-7.83772
98,108,-7.74493
100,108,-7.64118
102,108,-7.52861
104,108,-7.4094
106,108,-7.28575
108,108,-7.15982
110,108,-7.03364
112,108,-6.90911
114,108,-6.78796
116,108,-6.67173
118,108,-6.56173
120,108,-6.45906
122,108,-6.36463
124,108,-6.2791
126,108,-6.20294
128,108,-6.13643
130,108,-6.07967
132,108,-6.03257
134,108,-5.99488
136,108,-5.96623
138,108,-5.9461
140,108,-5.93385
142,108,-5.92874
144,108,-5.92994
146,108,-5.93652
148,108,-5.94752
150,108,-5.9619
152,108,-5.97858
154,108,-5.99646
156,108,-6.01442
158,108,-6.03135
160,108,-6.04616
162,108,-6.0578
164,108,-6.06528
166,108,-6.06772
168,108,-6.06431
170,108,-6.05441
172,108,-6.03751
174,108,-6.01329
176,108,-5.9816
178,108,-5.94251
180,108,-5.89626
-180,110,-6.17492
-178,110,-6.11953
-176,110,-6.0585
-174,110,-5.99265
-172,110,-5.92292
-170,110,-5.85042
-168,110,-5.7763
-166,110,-5.70185
-164,110,-5.62836
-162,110,-5.55717
-160,110,-5.48964
-158,110,-5.42709
-156,110,-5.37085
-154,110,-5.32218
-152,110,-5.2823
-150,110,-5.25238
-148,110,-5.23348
-146,110,-5.22664
-144,110,-5.23277
-142,110,-5.25271
-140,110,-5.28723
-138,110,-5.33697
-136,110,-5.40249
-134,110,-5.48424
-132,110,-5.58257
-130,110,-5.69771
-128,110,-5.82976
-126,110,-5.97867
-124,110,-6.14427
-122,110,-6.32619
-120,110,-6.52386
-118,110,-6.7365
-116,110,-6.96302
-114,110,-7.20203
-112,110,-7.45174
-110,110,-7.7099
-108,110,-7.97374
-106,110,-8.23988
-104,110,-8.50429
-102,110,-8.76224
-100,110,-9.00832
-98,110,-9.23658
-96,110,-9.44068
-94,110,-9.61427
-92,110,-9.75135
-90,110,-9.84685
-88,110,-9.89706
-86,110,-9.90011
-84,110,-9.85611
-82,110,-9.76721
-80,110,-9.63727
-78,110,-9.47149
-76,110,-9.27586
-74,110,-9.05668
-72,110,-8.82014
-70,110,-8.57197
-68,110,-8.31732
-66,110,-8.0606
-64,110,-7.80555
-62,110,-7.55519
-60,110,-7.31194
-58,110,-7.07771
-56,110,-6.85391
-54,110,-6.64162
-52,110,-6.44158
-50,110,-6.25427
-48,110,-6.07999
-46,110,-5.91885
-44,110,-5.77083
-42,110,-5.6358
-40,110,-5.51356
-38,110,-5.40381
-36,110,-5.30619
-34,110,-5.22031
-32,110,-5.14572
-30,110,-5.08191
-28,110,-5.02837
-26,110,-4.98452
-24,110,-4.94977
-22,110,-4.92349
-20,110,-4.90504
-18,110,-4.89375
-16,110,-4.88893
-14,110,-4.8899
-12,110,-4.89598
-10,110,-4.90648
-8,110,-4.92078
-6,110,-4.93825
-4,110,-4.95833
-2,110,-4.98054
0,110,-5.00445
2,110,-5.02974
4,110,-5.05616
6,110,-5.08359
8,110,-5.11201
10,110,-5.14149
12,110,-5.17225
14,110,-5.20457
16,110,-5.23883
18,110,-5.2755
20,110,-5.31511
22,110,-5.35823
24,110,-5.40546
26,110,-5.45741
28,110,-5.51468
30,110,-5.57786
32,110,-5.64745
34,110,-5.72394
36,110,-5.8077
38,110,-5.89903
40,110,-5.99812
42,110,-6.10504
44,110,-6.21972
46,110,-6.34197
48,110,-6.47143
50,110,-6.6076
52,110,-6.7498
54,110,-6.89719
56,110,-7.04875
58,110,-7.20328
60,110,-7.35939
62,110,-7.51552
64,110,-7.66995
66,110,-7.82078
68,110,-7.96602
70,110,-8.10353
72,110,-8.23116
74,110,-8.34673
76,110,-8.44815
78,110,-8.53346
80,110,-8.60092
82,110,-8.64912
84,110,-8.677
86,110,-8.684
88,110,-8.67001
90,110,-8.63545
92,110,-8.58125
94,110,-8.50878
96,110,-8.41984
98,110,-8.31653
100,110,-8.2012
102,110,-8.07632
104,110,-7.94442
106,110,-7.80798
108,110,-7.6694
110,110,-7.53091
112,110,-7.39457
114,110,-7.26218
116,110,-7.13534
118,110,-7.01539
120,110,-6.90343
122,110,-6.80031
124,110,-6.70667
126,110,-6.62293
128,110,-6.54929
130,110,-6.4858
132,110,-6.4323
134,110,-6.38849
136,110,-6.35393
138,110,-6.32806
140,110,-6.31018
142,110,-6.29951
144,110,-6.29521
146,110,-6.29631
148,110,-6.30184
150,110,-6.31074
152,110,-6.32194
154,110,-6.33434
156,110,-6.34683
158,110,-6.35833
160,110,-6.36776
162,110,-6.3741
164,110,-6.37642
166,110,-6.37383
168,110,-6.36561
170,110,-6.35112
172,110,-6.32992
174,110,-6.30171
176,110,-6.26639
178,110,-6.22403
180,110,-6.17492
-180,112,-6.44937
-178,112,-6.39157
-176,112,-6.32861
-174,112,-6.26132
-172,112,-6.19062
-170,112,-6.11761
-168,112,-6.04343
-166,112,-5.96931
-164,112,-5.89655
-162,112,-5.82646
-160,112,-5.76034
-158,112,-5.69952
-156,112,-5.64527
-154,112,-5.59884
-152,112,-5.56143
-150,112,-5.53419
-148,112,-5.51818
-146,112,-5.51442
-144,112,-5.52384
-142,112,-5.54729
-140,112,-5.58554
-138,112,-5.63927
-136,112,-5.70907
-134,112,-5.79543
-132,112,-5.89876
-130,112,-6.01934
-128,112,-6.15734
-126,112,-6.31282
-124,112,-6.48567
-122,112,-6.67562
-120,112,-6.88223
-118,112,-7.10478
-116,112,-7.34233
-114,112,-7.59355
-112,112,-7.85674
-110,112,-8.12969
-108,112,-8.40961
-106,112,-8.69303
-104,112,-8.97572
-102,112,-9.25263
-100,112,-9.51788
-98,112,-9.76486
-96,112,-9.98643
-94,112,-10.1753
-92,112,-10.3246
-90,112,-10.4282
-88,112,-10.482
-86,112,-10.4837
-84,112,-10.4335
-82,112,-10.3339
-80,112,-10.1897
-78,112,-10.007
-76,112,-9.7926
-74,112,-9.55384
-72,112,-9.2976
-70,112,-9.03022
-68,112,-8.75722
-66,112,-8.48329
-64,112,-8.21228
-62,112,-7.94726
-60,112,-7.69062
-58,112,-7.44418
-56,112,-7.20929
-54,112,-6.98689
-52,112,-6.77761
-50,112,-6.58183
-48,112,-6.39972
-46,112,-6.23132
-44,112,-6.07651
-42,112,-5.93509
-40,112,-5.80677
-38,112,-5.69122
-36,112,-5.58802
-34,112,-5.49674
-32,112,-5.4169
-30,112,-5.34798
-28,112,-5.28945
-26,112,-5.24073
-24,112,-5.20122
-22,112,-5.17032
-20,112,-5.14739
-18,112,-5.13178
-16,112,-5.12285
-14,112,-5.11992
-12,112,-5.12236
-10,112,-5.12954
-8,112,-5.14085
-6,112,-5.15571
-4,112,-5.17363
-2,112,-5.19413
0,112,-5.21685
2,112,-5.24148
4,112,-5.26783
6,112,-5.29578
8,112,-5.32533
10,112,-5.35659
12,112,-5.38974
14,112,-5.4251
16,112,-5.46302
18,112,-5.50398
20,112,-5.54847
22,112,-5.59706
24,112,-5.65034
26,112,-5.70888
28,112,-5.77329
30,112,-5.84412
32,112,-5.92189
34,112,-6.00707
36,112,-6.10005
38,112,-6.20112
40,112,-6.31049
42,112,-6.42825
44,112,-6.55436
46,112,-6.68866
48,112,-6.83082
50,112,-6.98036
52,112,-7.13665
54,112,-7.29885
56,112,-7.46594
58,112,-7.6367
60,112,-7.8097
62,112,-7.9833
64,112,-8.15566
66,112,-8.3247
68,112,-8.4882
70,112,-8.64375
72,112,-8.78885
74,112,-8.92094
76,112,-9.03752
78,112,-9.1362
80,112,-9.21486
82,112,-9.27171
84,112,-9.30544
86,112,-9.3153
88,112,-9.30116
90,112,-9.26352
92,112,-9.20351
94,112,-9.12283
96,112,-9.02365
98,112,-8.9085
100,112,-8.78018
102,112,-8.64158
104,112,-8.4956
106,112,-8.34506
108,112,-8.19263
110,112,-8.04075
112,112,-7.8916
114,112,-7.74709
116,112,-7.60886
118,112,-7.47825
120,112,-7.35635
122,112,-7.24397
124,112,-7.14169
126,112,-7.04985
128,112,-6.96861
130,112,-6.89792
132,112,-6.83756
134,112,-6.78716
136,112,-6.74622
138,112,-6.71412
140,112,-6.69013
142,112,-6.67342
144,112,-6.66311
146,112,-6.65822
148,112,-6.65775
150,112,-6.66064
152,112,-6.66583
154,112,-6.67222
156,112,-6.67872
158,112,-6.68427
160,112,-6.68782
162,112,-6.68841
164,112,-6.68511
166,112,-6.67711
168,112,-6.6637
170,112,-6.64433
172,112,-6.61857
174,112,-6.58617
176,112,-6.54706
178,112,-6.50136
180,112,-6.44937
-180,114,-6.71902
-178,114,-6.65887
-176,114,-6.59409
-174,114,-6.5255
-172,114,-6.45402
-170,114,-6.3807
-168,114,-6.30668
-166,114,-6.23316
-164,114,-6.16139
-162,114,-6.09264
-160,114,-6.02819
-158,114,-5.96932
-156,114,-5.91728
-154,114,-5.8733
-152,114,-5.83853
-150,114,-5.81412
-148,114,-5.80111
-146,114,-5.80051
-144,114,-5.81324
-142,114,-5.84018
-140,114,-5.88209
-138,114,-5.93969
-136,114,-6.01359
-134,114,-6.10434
-132,114,-6.21238
-130,114,-6.33805
-128,114,-6.48162
-126,114,-6.64319
-124,114,-6.82277
-122,114,-7.02019
-120,114,-7.23509
-118,114,-7.4669
-116,114,-7.71475
-114,114,-7.97746
-112,114,-8.25339
-110,114,-8.54039
-108,114,-8.83569
-106,114,-9.13575
-104,114,-9.43619
-102,114,-9.73164
-100,114,-10.0158
-98,114,-10.2813
-96,114,-10.5202
-94,114,-10.7243
-92,114,-10.8857
-90,114,-10.9973
-88,114,-11.0543
-86,114,-11.054
-84,114,-10.9968
-82,114,-10.8859
-80,114,-10.7267
-78,114,-10.5263
-76,114,-10.2928
-74,114,-10.0342
-72,114,-9.75833
-70,114,-9.47198
-68,114,-9.18108
-66,114,-8.89051
-64,114,-8.60422
-62,114,-8.32527
-60,114,-8.05599
-58,114,-7.79811
-56,114,-7.55285
-54,114,-7.32103
-52,114,-7.10316
-50,114,-6.89951
-48,114,-6.71014
-46,114,-6.53497
-44,114,-6.3738
-42,114,-6.22636
-40,114,-6.0923
-38,114,-5.97122
-36,114,-5.86266
-34,114,-5.76616
-32,114,-5.68121
-30,114,-5.60727
-28,114,-5.5438
-26,114,-5.49022
-24,114,-5.44594
-22,114,-5.41037
-20,114,-5.38289
-18,114,-5.36287
-16,114,-5.34971
-14,114,-5.34276
-12,114,-5.34144
-10,114,-5.34514
-8,114,-5.35332
-6,114,-5.36544
-4,114,-5.38104
-2,114,-5.39971
0,114,-5.42111
2,114,-5.44498
4,114,-5.47115
6,114,-5.49953
8,114,-5.53016
10,114,-5.56312
12,114,-5.59864
14,114,-5.63701
16,114,-5.67859
18,114,-5.72383
20,114,-5.77323
22,114,-5.82732
24,114,-5.88667
26,114,-5.95186
28,114,-6.02347
30,114,-6.10204
32,114,-6.18808
34,114,-6.28207
36,114,-6.38439
38,114,-6.49536
40,114,-6.61521
42,114,-6.74406
44,114,-6.88191
46,114,-7.02862
48,114,-7.18393
50,114,-7.3474
52,114,-7.51843
54,114,-7.69623
56,114,-7.87979
58,114,-8.06791
60,114,-8.25911
62,114,-8.4517
64,114,-8.6437
66,114,-8.83288
68,114,-9.01676
70,114,-9.19263
72,114,-9.35759
74,114,-9.50865
76,114,-9.64279
78,114,-9.75711
80,114,-9.84897
82,114,-9.91615
84,114,-9.95698
86,114,-9.97049
88,114,-9.95648
90,114,-9.91556
92,114,-9.84912
94,114,-9.75925
96,114,-9.64859
98,114,-9.52021
100,114,-9.37741
102,114,-9.22359
104,114,-9.0621
106,114,-8.89612
108,114,-8.72861
110,114,-8.56221
112,114,-8.39925
114,114,-8.24174
116,114,-8.09133
118,114,-7.94937
120,114,-7.8169
122,114,-7.69468
124,114,-7.58322
126,114,-7.48278
128,114,-7.39344
130,114,-7.31507
132,114,-7.24737
134,114,-7.18991
136,114,-7.14212
138,114,-7.10331
140,114,-7.0727
142,114,-7.04945
144,114,-7.03261
146,114,-7.02121
148,114,-7.01422
150,114,-7.01058
152,114,-7.00923
154,114,-7.00909
156,114,-7.0091
158,114,-7.0082
160,114,-7.00542
162,114,-6.9998
164,114,-6.99048
166,114,-6.9767
168,114,-6.9578
170,114,-6.93326
172,114,-6.90272
174,114,-6.86597
176,114,-6.82298
178,114,-6.77389
180,114,-6.71902
-180,116,-6.98318
-178,116,-6.92076
-176,116,-6.8543
-174,116,-6.78457
-172,116,-6.7125
-170,116,-6.6391
-168,116,-6.56548
-166,116,-6.49279
-164,116,-6.42225
-162,116,-6.35508
-160,116,-6.29254
-158,116,-6.23585
-156,116,-6.18622
-154,116,-6.14485
-152,116,-6.11287
-150,116,-6.09138
-148,116,-6.08144
-146,116,-6.08402
-144,116,-6.10005
-142,116,-6.13039
-140,116,-6.17583
-138,116,-6.23711
-136,116,-6.31486
-134,116,-6.40967
-132,116,-6.52202
-130,116,-6.65233
-128,116,-6.8009
-126,116,-6.96794
-124,116,-7.15352
-122,116,-7.35759
-120,116,-7.57989
-118,116,-7.81995
-116,116,-8.07703
-114,116,-8.35003
-112,116,-8.63744
-110,116,-8.93718
-108,116,-9.24649
-106,116,-9.56181
-104,116,-9.87862
-102,116,-10.1913
-100,116,-10.493
-98,116,-10.7759
-96,116,-11.0312
-94,116,-11.2496
-92,116,-11.4222
-90,116,-11.5411
-88,116,-11.6005
-86,116,-11.5976
-84,116,-11.533
-82,116,-11.4103
-80,116,-11.2359
-78,116,-11.0181
-76,116,-10.7659
-74,116,-10.4883
-72,116,-10.1937
-70,116,-9.88958
-68,116,-9.58204
-66,116,-9.27617
-64,116,-8.97594
-62,116,-8.68437
-60,116,-8.40372
-58,116,-8.13559
-56,116,-7.88108
-54,116,-7.64087
-52,116,-7.41536
-50,116,-7.20468
-48,116,-7.00879
-46,116,-6.82753
-44,116,-6.66061
-42,116,-6.50769
-40,116,-6.36834
-38,116,-6.24212
-36,116,-6.12855
-34,116,-6.02711
-32,116,-5.93727
-30,116,-5.8585
-28,116,-5.79023
-26,116,-5.73189
-24,116,-5.68292
-22,116,-5.64271
-20,116,-5.61069
-18,116,-5.58625
-16,116,-5.56882
-14,116,-5.55781
-12,116,-5.55265
-10,116,-5.55281
-8,116,-5.55777
-6,116,-5.56706
-4,116,-5.58025
-2,116,-5.597
0,116,-5.61699
2,116,-5.64
4,116,-5.66591
6,116,-5.69464
8,116,-5.72625
10,116,-5.76086
12,116,-5.79867
14,116,-5.83997
16,116,-5.88514
18,116,-5.9346
20,116,-5.98884
22,116,-6.04837
24,116,-6.11375
26,116,-6.18553
28,116,-6.26429
30,116,-6.35055
32,116,-6.44483
34,116,-6.54759
36,116,-6.65925
38,116,-6.78013
40,116,-6.9105
42,116,-7.05051
44,116,-7.2002
46,116,-7.35951
48,116,-7.52821
50,116,-7.70595
52,116,-7.89217
54,116,-8.08614
56,116,-8.28691
58,116,-8.49329
60,116,-8.70381
62,116,-8.91673
64,116,-9.12997
66,116,-9.34114
68,116,-9.5475
70,116,-9.746
72,116,-9.93334
74,116,-10.106
76,116,-10.2603
78,116,-10.3928
80,116,-10.5002
82,116,-10.5797
84,116,-10.6292
86,116,-10.6474
88,116,-10.634
90,116,-10.5897
92,116,-10.5163
94,116,-10.4163
96,116,-10.2929
98,116,-10.1498
100,116,-9.99106
102,116,-9.82054
104,116,-9.6421
106,116,-9.45935
108,116,-9.27555
110,116,-9.09356
112,116,-8.91586
114,116,-8.7445
116,116,-8.58118
118,116,-8.42721
120,116,-8.28357
122,116,-8.15096
124,116,-8.0298
126,116,-7.92028
128,116,-7.82236
130,116,-7.73584
132,116,-7.66034
134,116,-7.59534
136,116,-7.54021
138,116,-7.49421
140,116,-7.4565
142,116,-7.4262
144,116,-7.40233
146,116,-7.38391
148,116,-7.36988
150,116,-7.35921
152,116,-7.35082
154,116,-7.34366
156,116,-7.33669
158,116,-7.3289
160,116,-7.31935
162,116,-7.30713
164,116,-7.29144
166,116,-7.27156
168,116,-7.2469
170,116,-7.21699
172,116,-7.18151
174,116,-7.1403
176,116,-7.09337
178,116,-7.04088
180,116,-6.98318
-180,118,-7.24096
-178,118,-7.17642
-176,118,-7.10843
-174,118,-7.03776
-172,118,-6.96531
-170,118,-6.89205
-168,118,-6.81906
-166,118,-6.74744
-164,118,-6.67837
-162,118,-6.61302
-160,118,-6.55259
-158,118,-6.49827
-156,118,-6.45123
-154,118,-6.4126
-152,118,-6.38351
-150,118,-6.36502
-148,118,-6.35816
-146,118,-6.36389
-144,118,-6.38313
-142,118,-6.41673
-140,118,-6.4655
-138,118,-6.53018
-136,118,-6.61143
-134,118,-6.70987
-132,118,-6.82602
-130,118,-6.96034
-128,118,-7.1132
-126,118,-7.28487
-124,118,-7.47551
-122,118,-7.68514
-120,118,-7.91361
-118,118,-8.16054
-116,118,-8.42531
-114,118,-8.70692
-112,118,-9.00394
-110,118,-9.31438
-108,118,-9.63551
-106,118,-9.96377
-104,118,-10.2945
-102,118,-10.6219
-100,118,-10.9387
-98,118,-11.2365
-96,118,-11.5058
-94,118,-11.7364
-92,118,-11.9184
-90,118,-12.043
-88,118,-12.1037
-86,118,-12.0977
-84,118,-12.0254
-82,118,-11.8913
-80,118,-11.7026
-78,118,-11.4687
-76,118,-11.1995
-74,118,-10.9049
-72,118,-10.5939
-70,118,-10.2742
-68,118,-9.95233
-66,118,-9.6334
-64,118,-9.32136
-62,118,-9.01919
-60,118,-8.72903
-58,118,-8.45235
-56,118,-8.19013
-54,118,-7.94293
-52,118,-7.71103
-50,118,-7.49444
-48,118,-7.29305
-46,118,-7.10658
-44,118,-6.9347
-42,118,-6.77697
-40,118,-6.63295
-38,118,-6.50212
-36,118,-6.38399
-34,118,-6.278
-32,118,-6.18363
-30,118,-6.10031
-28,118,-6.02748
-26,118,-5.9646
-24,118,-5.91108
-22,118,-5.86637
-20,118,-5.82991
-18,118,-5.80113
-16,118,-5.77948
-14,118,-5.76443
-12,118,-5.75546
-10,118,-5.75207
-8,118,-5.7538
-6,118,-5.76023
-4,118,-5.77098
-2,118,-5.78575
0,118,-5.80427
2,118,-5.82637
4,118,-5.85193
6,118,-5.88094
8,118,-5.91345
10,118,-5.94959
12,118,-5.98958
14,118,-6.03371
16,118,-6.08234
18,118,-6.13589
20,118,-6.19482
22,118,-6.25964
24,118,-6.33088
26,118,-6.40909
28,118,-6.49481
30,118,-6.58858
32,118,-6.69091
34,118,-6.80227
36,118,-6.92307
38,118,-7.05369
40,118,-7.19441
42,118,-7.34543
44,118,-7.50685
46,118,-7.67868
48,118,-7.86075
50,118,-8.0528
52,118,-8.25435
54,118,-8.46476
56,118,-8.68314
58,118,-8.90835
60,118,-9.13898
62,118,-9.37324
64,118,-9.609
66,118,-9.84372
68,118,-10.0744
70,118,-10.2978
72,118,-10.5099
74,118,-10.7068
76,118,-10.8841
78,118,-11.0376
80,118,-11.1632
82,118,-11.2573
84,118,-11.3173
86,118,-11.3415
88,118,-11.3294
90,118,-11.2819
92,118,-11.2011
94,118,-11.0901
96,118,-10.9528
98,118,-10.7938
100,118,-10.6177
102,118,-10.429
104,118,-10.2323
106,118,-10.0316
108,118,-9.83048
110,118,-9.63197
112,118,-9.43871
114,118,-9.2528
116,118,-9.07594
118,118,-8.9094
120,118,-8.75409
122,118,-8.61063
124,118,-8.47933
126,118,-8.36028
128,118,-8.25335
130,118,-8.15825
132,118,-8.0745
134,118,-8.00152
136,118,-7.9386
138,118,-7.88494
140,118,-7.83966
142,118,-7.80182
144,118,-7.77045
146,118,-7.74451
148,118,-7.72297
150,118,-7.70478
152,118,-7.68889
154,118,-7.67426
156,118,-7.65989
158,118,-7.64482
160,118,-7.62813
162,118,-7.60899
164,118,-7.58663
166,118,-7.56041
168,118,-7.52979
170,118,-7.49435
172,118,-7.45384
174,118,-7.40812
176,118,-7.35724
178,118,-7.30141
180,118,-7.24096
-180,120,-7.49133
-178,120,-7.42483
-176,120,-7.35551
-174,120,-7.28411
-172,120,-7.21151
-170,120,-7.13864
-168,120,-7.06651
-166,120,-6.99621
-164,120,-6.92883
-162,120,-6.86551
-160,120,-6.80739
-158,120,-6.7556
-156,120,-6.71127
-154,120,-6.6755
-152,120,-6.64935
-150,120,-6.63388
-148,120,-6.63006
-146,120,-6.63885
-144,120,-6.66114
-142,120,-6.6978
-140,120,-6.74961
-138,120,-6.81732
-136,120,-6.90161
-134,120,-7.00312
-132,120,-7.12241
-130,120,-7.25996
-128,120,-7.4162
-126,120,-7.59145
-124,120,-7.78594
-122,120,-7.99975
-120,120,-8.2328
-118,120,-8.48482
-116,120,-8.75524
-114,120,-9.04317
-112,120,-9.34725
-110,120,-9.66555
-108,120,-9.99538
-106,120,-10.3332
-104,120,-10.6741
-102,120,-11.0123
-100,120,-11.3403
-98,120,-11.649
-96,120,-11.9284
-94,120,-12.1676
-92,120,-12.3558
-90,120,-12.4837
-88,120,-12.5443
-86,120,-12.5343
-84,120,-12.4548
-82,120,-12.3106
-80,120,-12.1099
-78,120,-11.8627
-76,120,-11.5799
-74,120,-11.2718
-72,120,-10.9479
-70,120,-10.6163
-68,120,-10.2836
-66,120,-9.95487
-64,120,-9.63405
-62,120,-9.32403
-60,120,-9.02684
-58,120,-8.74387
-56,120,-8.47595
-54,120,-8.22355
-52,120,-7.98684
-50,120,-7.76577
-48,120,-7.56011
-46,120,-7.36955
-44,120,-7.19368
-42,120,-7.03202
-40,120,-6.88408
-38,120,-6.74933
-36,120,-6.62722
-34,120,-6.51722
-32,120,-6.41876
-30,120,-6.3313
-28,120,-6.25427
-26,120,-6.18714
-24,120,-6.12935
-22,120,-6.08037
-20,120,-6.03966
-18,120,-6.00671
-16,120,-5.98099
-14,120,-5.96202
-12,120,-5.94933
-10,120,-5.94247
-8,120,-5.94103
-6,120,-5.94464
-4,120,-5.95297
-2,120,-5.96577
0,120,-5.98281
2,120,-6.00395
4,120,-6.02912
6,120,-6.05833
8,120,-6.09163
10,120,-6.12919
12,120,-6.17122
14,120,-6.21802
16,120,-6.26992
18,120,-6.32735
20,120,-6.39075
22,120,-6.4606
24,120,-6.53744
26,120,-6.62178
28,120,-6.71416
30,120,-6.8151
32,120,-6.92512
34,120,-7.0447
36,120,-7.17427
38,120,-7.31423
40,120,-7.4649
42,120,-7.62653
44,120,-7.79929
46,120,-7.98324
48,120,-8.17833
50,120,-8.38436
52,120,-8.60098
54,120,-8.82764
56,120,-9.06356
58,120,-9.30769
60,120,-9.55866
62,120,-9.81474
64,120,-10.0738
66,120,-10.3331
68,120,-10.5896
70,120,-10.8395
72,120,-11.0785
74,120,-11.3021
76,120,-11.505
78,120,-11.6823
80,120,-11.8287
82,120,-11.9401
84,120,-12.0128
86,120,-12.0446
88,120,-12.0349
90,120,-11.9847
92,120,-11.8964
94,120,-11.7739
96,120,-11.6219
98,120,-11.4459
100,120,-11.2513
102,120,-11.0435
104,120,-10.8276
106,120,-10.608
108,120,-10.3888
110,120,-10.1731
112,120,-9.96374
114,120,-9.76282
116,120,-9.57202
118,120,-9.39254
120,120,-9.22523
122,120,-9.07058
124,120,-8.92881
126,120,-8.79991
128,120,-8.68363
130,120,-8.57959
132,120,-8.48723
134,120,-8.40588
136,120,-8.33476
138,120,-8.27302
140,120,-8.21974
142,120,-8.17395
144,120,-8.13462
146,120,-8.10074
148,120,-8.07126
150,120,-8.04514
152,120,-8.02134
154,120,-7.99887
156,120,-7.97675
158,120,-7.95406
160,120,-7.92995
162,120,-7.90363
164,120,-7.87441
166,120,-7.84169
168,120,-7.805
170,120,-7.76397
172,120,-7.7184
174,120,-7.6682
176,120,-7.61345
178,120,-7.55437
180,120,-7.49133
-180,122,-7.73304
-178,122,-7.6648
